timestamp,x
2013-12-31T00:00:00.0,-134.39102220477764
2014-03-31T00:00:00.0,-103.83562746471317
2014-06-30T00:00:00.0,-51.0058078703786
2014-09-30T00:00:00.0,-21.50085661487576
2014-12-31T00:00:00.0,24.15484979246293
2015-03-31T00:00:00.0,46.5761669100062
2015-06-30T00:00:00.0,70.81151403247776
2015-09-30T00:00:00.0,90.76756594773175
2015-12-31T00:00:00.0,102.69204765305398
2016-03-31T00:00:00.0,126.62310848079656
2016-06-30T00:00:00.0,129.72803536633378
2016-09-30T00:00:00.0,130.36933063233042
2016-12-31T00:00:00.0,148.42461842758797
2017-03-31T00:00:00.0,157.10261813485917
2017-06-30T00:00:00.0,188.24484518755327
2017-09-30T00:00:00.0,197.41708467711896
2017-12-31T00:00:00.0,209.45429418594836
2018-03-31T00:00:00.0,220.80618724185294
2018-06-30T00:00:00.0,241.44790588357543
2018-09-30T00:00:00.0,231.8518284182063
2018-12-31T00:00:00.0,217.4371687612948
2019-03-31T00:00:00.0,199.85727069250822
2019-06-30T00:00:00.0,180.8910358237038
2019-09-30T00:00:00.0,158.7485332061035
2019-12-31T00:00:00.0,134.34788878165594
2020-03-31T00:00:00.0,109.62216724770913
2020-06-30T00:00:00.0,85.02075617643969
