timestamp,x
2012-09-30T00:00:00.0,-1.5344642972718154
2012-12-31T00:00:00.0,-1.5020502545810142
2013-03-31T00:00:00.0,-1.2532444342479807
2013-06-30T00:00:00.0,-1.2731578530364396
2013-09-30T00:00:00.0,-0.9927129734283703
2013-12-31T00:00:00.0,-0.7447470077269372
2014-03-31T00:00:00.0,-0.9040712250528274
2014-06-30T00:00:00.0,-0.40126941413156875
2014-09-30T00:00:00.0,-0.017342392671774516
2014-12-31T00:00:00.0,0.12084802121399207
2015-03-31T00:00:00.0,0.3358083256204648
2015-06-30T00:00:00.0,0.5752225298279209
2015-09-30T00:00:00.0,0.592250418098664
2015-12-31T00:00:00.0,0.5345060331402016
2016-03-31T00:00:00.0,0.6195308402537671
2016-06-30T00:00:00.0,0.6972796814793937
2016-09-30T00:00:00.0,0.7216461834341221
2016-12-31T00:00:00.0,0.7809088647701343
2017-03-31T00:00:00.0,0.7986351589716029
2017-06-30T00:00:00.0,0.9971068705723553
2017-09-30T00:00:00.0,1.093187351150646
2017-12-31T00:00:00.0,1.14308490984091
2018-03-31T00:00:00.0,1.1813294144054922
2018-06-30T00:00:00.0,1.4481236717215937
2018-09-30T00:00:00.0,1.3343773781478354
2018-12-31T00:00:00.0,1.2196756577009515
2019-03-31T00:00:00.0,1.1116515596401293
2019-06-30T00:00:00.0,0.9875326267361043
2019-09-30T00:00:00.0,0.8592663333216698
2019-12-31T00:00:00.0,0.7285145885124013
2020-03-31T00:00:00.0,0.5895183276517862
2020-06-30T00:00:00.0,0.4562069915998987
